id,nct_id,agency_class,lead_or_collaborator,name,new_class
7926365,NCT01997554,OTHER,lead,Hospices Civils de Lyon,Health care Institution
7926540,NCT01999790,OTHER,lead,University of Sao Paulo,University
7927772,NCT02013479,OTHER,collaborator,"Rigshospitalet, Denmark",Health care Institution
7927773,NCT02013479,OTHER,collaborator,Bispebjerg Hospital,Health care Institution
7927774,NCT02013479,OTHER,collaborator,Hospital of South West Denmark,Health care Institution
7927775,NCT02013479,INDUSTRY,collaborator,Pharma Nord,Other
7927776,NCT02013479,OTHER,collaborator,The Danish Medical Research Council,Other
7927777,NCT02013479,OTHER,collaborator,Region of Southern Denmark,Other
7927778,NCT02013479,OTHER,collaborator,University of Southern Denmark,University
7939017,NCT02133040,OTHER,lead,Aarhus University Hospital,Health care Institution
7939018,NCT02133040,INDUSTRY,collaborator,Novo Nordisk A/S,Other
7928198,NCT02018276,OTHER,lead,Yonsei University,University
7928070,NCT02017080,OTHER,lead,University of Belgrade,University
7928824,NCT02024906,OTHER,lead,"Jill Hamilton-Reeves, PhD RD LD",Other
7939046,NCT02133404,INDUSTRY,lead,Astellas Pharma Inc,Other
7928825,NCT02024906,UNKNOWN,collaborator,Soy Nutrition Institute,Other
7565793,NCT05182931,OTHER,lead,Olivia Newton-John Cancer Research Institute,Other
7930404,NCT02041260,OTHER,lead,Thomas Jefferson University,University
7565692,NCT05228184,INDUSTRY,lead,IBSA Institut Biochimique SA,Other
7565693,NCT05228184,INDUSTRY,collaborator,Cromsource,Other
7565794,NCT05182931,OTHER,collaborator,Royal North Shore Hospital,Health care Institution
7565795,NCT05182931,OTHER_GOV,collaborator,Austin Health,Other
7565796,NCT05182931,OTHER,collaborator,Sir Charles Gairdner Hospital,Health care Institution
7565797,NCT05182931,OTHER,collaborator,Monash Health,Other
7565798,NCT05182931,OTHER,collaborator,"Peter MacCallum Cancer Centre, Australia",Other
7565799,NCT05182931,OTHER_GOV,collaborator,Royal Brisbane and Women's Hospital,Health care Institution
7565800,NCT05182931,OTHER,collaborator,Eastern Health,Other
7565801,NCT05182931,OTHER,collaborator,The Alfred,Other
7840553,NCT01167309,INDUSTRY,lead,LEO Pharma,Other
7567487,NCT03880578,OTHER,lead,Klinikum Lüdenscheid,Other
7940006,NCT02143271,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
7939738,NCT02140476,OTHER,lead,Instituto Nacional de Ciencias Medicas y Nutricion Salvador Zubiran,Other
7939739,NCT02140476,OTHER,collaborator,University of Sao Paulo,University
7939740,NCT02140476,INDUSTRY,collaborator,Ethicon Endo-Surgery,Other
7566623,NCT04647500,OTHER,lead,"University of Geneva, Switzerland",University
7976184,NCT04459273,OTHER,lead,Jonsson Comprehensive Cancer Center,Health care Institution
7567699,NCT03633708,INDUSTRY,lead,Amgen,Other
7841065,NCT01173289,OTHER_GOV,lead,"National Cancer Center, Korea",Health care Institution
7940414,NCT02147782,OTHER,lead,Shanghai University of Traditional Chinese Medicine,University
7940415,NCT02147782,OTHER_GOV,collaborator,Anhui Provincial Hospital,Health care Institution
7940416,NCT02147782,OTHER,collaborator,Huadong Hospital,Health care Institution
7940417,NCT02147782,OTHER,collaborator,Longhua Hospital,Health care Institution
7976246,NCT04458233,OTHER_GOV,lead,Ziv Hospital,Health care Institution
7940721,NCT02150772,OTHER,lead,University of Aarhus,University
7841494,NCT01178450,OTHER,lead,Josep M Cruzado,Other
7940849,NCT02152228,INDUSTRY,lead,Entera Bio Ltd.,Industry
7841869,NCT01182584,OTHER,lead,National Taiwan University Hospital,Health care Institution
7941112,NCT02155049,OTHER,lead,Rabin Medical Center,Health care Institution
7941216,NCT02156362,OTHER,lead,Hospices Civils de Lyon,Health care Institution
7568423,NCT01964508,OTHER,lead,Hadassah Medical Organization,Other
7568316,NCT02393690,OTHER,lead,Academic and Community Cancer Research United,Other
7568317,NCT02393690,NIH,collaborator,National Cancer Institute (NCI),Government Agency
7843309,NCT01199614,OTHER,lead,John P. Bilezikian,Other
7711812,NCT03131206,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
7711813,NCT03131206,INDUSTRY,collaborator,"Genentech, Inc.",Industry
7569079,NCT05119296,OTHER,lead,Stanford University,University
7569080,NCT05119296,INDUSTRY,collaborator,Merck Sharp & Dohme Corp.,Other
7942443,NCT02169687,INDUSTRY,lead,Theraclion,Other
7942444,NCT02169687,OTHER,collaborator,Groupe Hospitalier Pitie-Salpetriere,Health care Institution
7942445,NCT02169687,UNKNOWN,collaborator,Hôpital Saint Louis Paris,Other
7843132,NCT01197183,INDUSTRY,lead,"Merck KGaA, Darmstadt, Germany",Other
7843310,NCT01199614,INDUSTRY,collaborator,NPS Pharma,Other
7843311,NCT01199614,INDUSTRY,collaborator,Shire,Other
7571045,NCT05054634,OTHER,lead,Quironsalud,Other
7944364,NCT02190214,OTHER,lead,International Islamic University Malaysia,University
7571203,NCT05052359,OTHER,lead,"National University Health System, Singapore",University
7943983,NCT02186405,OTHER,lead,Centre Hospitalier Universitaire de Nice,Health care Institution
7843773,NCT01204359,OTHER,lead,Sun Yat-sen University,University
7571325,NCT05049603,OTHER,lead,University of Pisa,University
7571326,NCT05049603,OTHER,collaborator,Università degli Studi dell'Insubria,Other
7571327,NCT05049603,OTHER,collaborator,University of Catania,University
7571328,NCT05049603,OTHER,collaborator,University of Messina,University
7571330,NCT05049551,OTHER,lead,Centre Hospitalier Princesse Grace,Health care Institution
7944365,NCT02190214,OTHER,collaborator,Malaysian Endocrine and Metabolic Society,Other
7944366,NCT02190214,OTHER,collaborator,National University of Malaysia,University
7944367,NCT02190214,OTHER,collaborator,University of Malaya,University
7944368,NCT02190214,OTHER,collaborator,International Medical University,University
7944851,NCT02194920,OTHER,lead,University of Roma La Sapienza,University
7571729,NCT05043584,OTHER,lead,Regional Hospital West Jutland,Health care Institution
7571730,NCT05043584,OTHER,collaborator,Hospital of South West Jutland,Health care Institution
7571758,NCT05043233,OTHER,lead,Shanghai Jiao Tong University School of Medicine,University
7573357,NCT05019118,INDUSTRY,lead,Cooperativas Lacteas Unidas,Other
7946852,NCT02216656,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
7572190,NCT05036525,INDUSTRY,lead,HAN Biomedical Inc,Other
7572397,NCT05033496,OTHER_GOV,lead,Hillel Yaffe Medical Center,Health care Institution
7946283,NCT02210741,OTHER,lead,National Taiwan University Hospital,Health care Institution
7572991,NCT05025046,INDUSTRY,lead,Rigen Biotech,Other
7572992,NCT05025046,OTHER,collaborator,Tianjin Medical University Cancer Institute and Hospital,Health care Institution
7572993,NCT05025046,OTHER,collaborator,Guangdong Provincial People's Hospital,Health care Institution
7572994,NCT05025046,OTHER,collaborator,RenJi Hospital,Health care Institution
7572995,NCT05025046,OTHER,collaborator,Zhejiang Provincial People's Hospital,Health care Institution
7572996,NCT05025046,OTHER,collaborator,The First People's Hospital of Changzhou,Health care Institution
7572997,NCT05025046,OTHER,collaborator,Shenzhen People's Hospital,Health care Institution
7572998,NCT05025046,OTHER,collaborator,"Zhongshan People's Hospital, Guangdong, China",Health care Institution
7573358,NCT05019118,NETWORK,collaborator,Galician South Health Research Institute,Other
7573505,NCT05017142,OTHER,lead,University of Bern,University
7573506,NCT05017142,UNKNOWN,collaborator,Schweizerische Multiple Sklerose Gesellschaft,Other
7573507,NCT05017142,OTHER,collaborator,"University Hospital Inselspital, Berne",Health care Institution
7573508,NCT05017142,UNKNOWN,collaborator,Roche Pharma (Switzerland) Ltd,Other
7573509,NCT05017142,INDUSTRY,collaborator,Novartis,Other
7573604,NCT05015725,OTHER,lead,Semmelweis University,University
7947462,NCT02223052,INDUSTRY,lead,Celgene,Other
7845293,NCT01221896,OTHER,lead,Hadassah Medical Organization,Other
8112490,NCT03249012,OTHER,lead,CHU de Quebec-Universite Laval,Health care Institution
7947842,NCT02227264,OTHER,lead,Karolinska University Hospital,Health care Institution
7947843,NCT02227264,OTHER,collaborator,Karolinska Institutet,Other
7573952,NCT05012033,OTHER,lead,Imperial College London,Other
7947674,NCT02225509,INDUSTRY,lead,Diaxonhit,Other
7845141,NCT01220050,OTHER,lead,Mario Negri Institute for Pharmacological Research,Other
8112694,NCT03246659,OTHER,lead,Paola Anna Erba,Other
7845304,NCT01222026,OTHER,lead,Medical University of Vienna,University
7845305,NCT01222026,OTHER_GOV,collaborator,National Bank of Austria,Other
7574509,NCT05003856,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
7949141,NCT02240563,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
7949142,NCT02240563,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
7845544,NCT01225016,OTHER,lead,University of Alabama at Birmingham,University
7845434,NCT01223638,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
8112695,NCT03246659,OTHER,collaborator,Jagiellonian University,University
8112696,NCT03246659,OTHER,collaborator,University Hospital Freiburg,Health care Institution
8112697,NCT03246659,OTHER,collaborator,Medical University Innsbruck,University
8112698,NCT03246659,OTHER,collaborator,University Medical Centre Ljubljana,University
8112699,NCT03246659,UNKNOWN,collaborator,"NATIONAL CENTRE FOR NUCLEAR RESEARCH, Poland",Other
8112700,NCT03246659,OTHER,collaborator,Erasmus Medical Center,Health care Institution
8112701,NCT03246659,UNKNOWN,collaborator,"INRASTES, NCSR Demokritos, Athens, Greece",Other
7845751,NCT01227499,OTHER,lead,xiaolong zhao,Other
7845684,NCT01226810,OTHER,lead,Rambam Health Care Campus,Other
7574860,NCT04998968,OTHER,lead,Uppsala University,University
7949790,NCT02246504,INDUSTRY,lead,Theraclion,Other
7845752,NCT01227499,OTHER,collaborator,Zhongda Hospital,Health care Institution
7845753,NCT01227499,OTHER,collaborator,Fudan University,University
7845860,NCT01228786,OTHER_GOV,lead,Postgraduate Institute of Medical Education and Research,Other
7950990,NCT04284774,NIH,lead,National Cancer Institute (NCI),Government Agency
7712002,NCT03150108,INDUSTRY,lead,Shire,Other
7950942,NCT04481893,OTHER,lead,Centre Francois Baclesse,Health care Institution
7845952,NCT01229865,INDUSTRY,lead,Vascular Biogenics Ltd. operating as VBL Therapeutics,Industry
7712192,NCT03174925,OTHER,lead,Stanford University,University
7951634,NCT01236547,NIH,lead,National Cancer Institute (NCI),Government Agency
7712593,NCT03211117,OTHER,lead,Mayo Clinic,Health care Institution
7712594,NCT03211117,NIH,collaborator,National Cancer Institute (NCI),Government Agency
7951635,NCT01236547,OTHER,collaborator,NRG Oncology,Other
8112872,NCT03244956,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
7952555,NCT02258347,INDUSTRY,lead,Theraclion,Other
7582550,NCT04905641,OTHER,lead,Mahidol University,University
7954022,NCT02273570,OTHER,lead,Azienda Ospedaliera Sant'Anna,Health care Institution
7953565,NCT02268734,OTHER,lead,"Fondazione IRCCS Istituto Nazionale dei Tumori, Milano",Other
7954023,NCT02273570,INDUSTRY,collaborator,Amgen,Other
7955612,NCT02290704,OTHER,lead,Sun Yat-sen University,University
7713183,NCT03280264,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
7978089,NCT04433936,OTHER,lead,Ameera Gamal Abdelhameed,Other
7954426,NCT02278198,OTHER,lead,"University of Colorado, Denver",University
7954616,NCT02280330,OTHER,lead,Nutrition Center of the Philippines,Other
7954123,NCT02274623,INDUSTRY,lead,"OPKO Health, Inc.",Industry
7713207,NCT03283098,INDUSTRY,lead,Amgen,Other
7955484,NCT02289144,OTHER,lead,University of Texas Southwestern Medical Center,Health care Institution
7955485,NCT02289144,INDUSTRY,collaborator,Novartis,Other
7956729,NCT02301520,OTHER,lead,Boston Children's Hospital,Health care Institution
7713365,NCT03299244,INDUSTRY,lead,Amgen,Other
8113420,NCT03239769,OTHER,lead,Beijing Cancer Hospital,Health care Institution
7956730,NCT02301520,UNKNOWN,collaborator,Fondation Haitienne de Diabete et de Maladies Cardiovasculaires (FHADIMAC),Other
7956731,NCT02301520,OTHER,collaborator,"Kay Mackenson Clinic, Inc.",Industry
7956868,NCT02302768,OTHER,lead,University of Siena,University
7956869,NCT02302768,INDUSTRY,collaborator,IBSA Institut Biochimique SA,Other
7958330,NCT02317926,FED,lead,Walter Reed National Military Medical Center,Health care Institution
7956940,NCT02303444,INDUSTRY,lead,Bayer,Other
7957295,NCT02307175,OTHER,lead,Centre de recherche du Centre hospitalier universitaire de Sherbrooke,Health care Institution
7958204,NCT02316691,OTHER,lead,University of Pittsburgh,University
7958209,NCT02316743,OTHER,lead,Université de Sherbrooke,Other
7958369,NCT02318160,OTHER,lead,Assiut University,University
7961146,NCT04544111,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
7958515,NCT02319538,OTHER_GOV,lead,Sykehuset Telemark,Other
7958516,NCT02319538,OTHER_GOV,collaborator,Helse Stavanger HF,Other
7958517,NCT02319538,OTHER,collaborator,Haukeland University Hospital,Health care Institution
7960624,NCT03475953,OTHER,lead,Institut Bergonié,Other
7960625,NCT03475953,INDUSTRY,collaborator,Bayer,Other
7960626,NCT03475953,INDUSTRY,collaborator,"Merck KGaA, Darmstadt, Germany",Other
7961035,NCT05068687,OTHER,lead,"University Hospital, Ghent",Health care Institution
7961036,NCT05068687,INDUSTRY,collaborator,XEOS Medical,Other
7978733,NCT04425512,OTHER,lead,Kahramanmaras Sutcu Imam University,University
7958904,NCT02323724,OTHER,lead,Corporacion Parc Tauli,Other
7978818,NCT04424485,OTHER_GOV,lead,Umraniye Education and Research Hospital,Health care Institution
7959242,NCT05142904,OTHER,lead,Rijnstate Hospital,Health care Institution
7959243,NCT05142904,OTHER,collaborator,ZonMw: The Netherlands Organisation for Health Research and Development,Other
7959244,NCT05142904,OTHER,collaborator,University of Twente,University
7959245,NCT05142904,OTHER,collaborator,Academisch Medisch Centrum - Universiteit van Amsterdam (AMC-UvA),Other
7961412,NCT02609685,OTHER,lead,Cedars-Sinai Medical Center,Health care Institution
7961570,NCT05151120,OTHER,lead,Hospices Civils de Lyon,Health care Institution
7961440,NCT02178345,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
7963220,NCT00001277,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
7713973,NCT03364738,INDUSTRY,lead,Shire,Other
7576526,NCT04976816,OTHER,lead,Assiut University,University
7961680,NCT05015127,INDUSTRY,lead,Harbour BioMed (Guangzhou) Co. Ltd.,Industry
7962067,NCT02988817,INDUSTRY,lead,Genmab,Other
7582671,NCT04904159,OTHER_GOV,lead,Dr. Lutfi Kirdar Kartal Training and Research Hospital,Health care Institution
7963450,NCT03573960,INDUSTRY,lead,Eisai Pharmaceuticals India Pvt. Ltd,Other
7963918,NCT03602495,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
7979844,NCT04411290,OTHER_GOV,lead,Umraniye Education and Research Hospital,Health care Institution
7964013,NCT01837745,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
7979891,NCT04410601,OTHER_GOV,lead,Umraniye Education and Research Hospital,Health care Institution
7965930,NCT03099356,OTHER,lead,University of Michigan Rogel Cancer Center,Health care Institution
7714734,NCT03463889,OTHER,lead,"University of California, San Francisco",University
7966271,NCT04604808,OTHER,lead,Fundación de Investigación Biomédica - Hospital Universitario de La Princesa,Health care Institution
7966278,NCT04571736,OTHER,lead,"University Hospital, Montpellier",Health care Institution
7966279,NCT04571736,UNKNOWN,collaborator,EDOP,Other
7966721,NCT05143918,OTHER,lead,Assiut University,University
7967472,NCT04285476,OTHER,lead,Institut du Cancer de Montpellier - Val d'Aurelle,Other
7967040,NCT03461211,INDUSTRY,lead,"Horizon Pharma USA, Inc.",Industry
7967270,NCT05132205,OTHER,lead,Johns Hopkins University,University
7715271,NCT03535974,OTHER,lead,Fundatia Bio-Forum,Other
7969186,NCT04737330,INDUSTRY,lead,Novartis Pharmaceuticals,Other
7968369,NCT04784208,INDUSTRY,lead,Abbott,Other
7968489,NCT04569604,OTHER,lead,University of Aarhus,University
