index,nct_id,investigators
1085,NCT03633708,Cincinnati Childrens Hospital Medical Center
1085,NCT03633708,Cleveland Clinic
1085,NCT03633708,The Childrens Hospital at Oklahoma University Medical Center
1085,NCT03633708,Childrens Hospital of Philadelphia
1085,NCT03633708,Childrens Medical Center Dallas
1085,NCT03633708,Primary Childrens Hospital Outpatient Services
1085,NCT03633708,Hospital Italiano
1085,NCT03633708,Fresenius Escobar
1085,NCT03633708,Centro Infantil Del Rinon
1085,NCT03633708,Fortis Flt Lt Rajan Dhall Hospital
1085,NCT03633708,All India Institute of Medical Sciences
1085,NCT03633708,Sir Ganga Ram Hospital
1085,NCT03633708,Manipal Hospital
1085,NCT03633708,KLES Dr Prabhakar Kore Hospital and Medical Research Centre
1085,NCT03633708,NRS Medical College and Hospital
1085,NCT03633708,Seoul National University Hospital
1085,NCT03633708,Pusan National University Yangsan Hospital
1085,NCT03633708,Hospital Raja Perempuan Zainab II
1085,NCT03633708,Hospital TuanKu Jaafar
1085,NCT03633708,Hospital Wanita Dan Kanak-Kanak Kuala Lumpur
1085,NCT03633708,SBHI Pediatrics city clinical hospital of Saint Vladimir
1085,NCT03633708,Municipal Children Hospital 1
1085,NCT03633708,State Budgetary Healthcare Institution Samara Regional Clinical Hospital na V D Seredavin
1085,NCT03633708,National University Hospital
1085,NCT03633708,Kaohsiung Veterans General Hospital
1085,NCT03633708,National Cheng Kung University Hospital
1085,NCT03633708,National Taiwan University Hospital
1085,NCT03633708,Linkou Chang Gung Memorial Hospital
1085,NCT03633708,Hacettepe Universitesi Tip Fakultesi Ihsan Dogramaci Cocuk Hastanesi
1085,NCT03633708,Baskent Universitesi Ankara Hastanesi
1085,NCT03633708,Gazi Universitesi Tip Fakultesi
1085,NCT03633708,Istanbul Universitesi Cerrahpasa Tip Fakultesi
1085,NCT03633708,Ege Universitesi Tip Fakultesi
1085,NCT03633708,Erciyes Universitesi Tip Fakultesi Mustafa Eraslan ve Fevzi Mercan Cocuk Hastanesi
1085,NCT03633708,National Childrens Specializated Hospital OKHMATDIT
1086,NCT03639662,Assistance Publique Des Hopitaux de Marseille
1087,NCT03643055,"Department for nuclear medicine, University medical centre Ljubljana"
1088,NCT03647358,Memorial Sloan Kettering Cancer Center
1088,NCT03647358,Weill Cornell Medical Center
1089,NCT03657654,University of Virginia
1091,NCT03676348,"ENT department, Oslo University Hospital"
1094,NCT03690388,Exelixis Clinical Site #2
1094,NCT03690388,Exelixis Clinical Site #98
1094,NCT03690388,Exelixis Clinical Site #69
1094,NCT03690388,Exelixis Clinical Site #10
1094,NCT03690388,Exelixis Clinical Site #3
1094,NCT03690388,Exelixis Clinical Site #9
1094,NCT03690388,Exelixis Clinical Site #21
1094,NCT03690388,Exelixis Clinical Site #4
1094,NCT03690388,Exelixis Clinical Site #94
1094,NCT03690388,Exelixis Clinical Site #93
1094,NCT03690388,Exelixis Clinical Site #6
1094,NCT03690388,Exelixis Clinical Site #164
1094,NCT03690388,Exelixis Clinical Site #54
1094,NCT03690388,Exelixis Clinical Site #153
1094,NCT03690388,Exelixis Clinical Site #80
1094,NCT03690388,Exelixis Clinical Site #78
1094,NCT03690388,Exelixis Clinical Site #22
1094,NCT03690388,Exelixis Clinical Site #63
1094,NCT03690388,Exelixis Clinical Site #42
1094,NCT03690388,Exelixis Clinical Site #11
1094,NCT03690388,Exelixis Clinical Site #118
1094,NCT03690388,Exelixis Clinical Site #76
1094,NCT03690388,Exelixis Clinical Site #19
1094,NCT03690388,Exelixis Clinical Site #7
1094,NCT03690388,Exelixis Clinical Site #5
1094,NCT03690388,Exelixis Clinical Site #1
1094,NCT03690388,Exelixis Clinical Site #75
1094,NCT03690388,Exelixis Clinical Site #134
1094,NCT03690388,Exelixis Clinical Site #68
1094,NCT03690388,Exelixis Clinical Site #8
1094,NCT03690388,Exelixis Clinical Site #113
1094,NCT03690388,Exelixis Clinical Site #96
1094,NCT03690388,Exelixis Clinical Site #97
1094,NCT03690388,Exelixis Clinical Site #129
1094,NCT03690388,Exelixis Clinical Site #17
1094,NCT03690388,Exelixis Clinical Site #25
1094,NCT03690388,Exelixis Clinical Site #86
1094,NCT03690388,Exelixis Clinical Site #24
1094,NCT03690388,Exelixis Clinical Site #12
1094,NCT03690388,Exelixis Clinical Site #62
1094,NCT03690388,Exelixis Clinical Site #119
1094,NCT03690388,Exelixis Clinical Site #90
1094,NCT03690388,Exelixis Clinical Site #31
1094,NCT03690388,Exelixis Clinical Site #26
1094,NCT03690388,Exelixis Clinical Site #74
1094,NCT03690388,Exelixis Clinical Site #100
1094,NCT03690388,Exelixis Clinical Site #27
1094,NCT03690388,Exelixis Clinical Site #35
1094,NCT03690388,Exelixis Clinical Site #39
1094,NCT03690388,Exelixis Clinical Site #140
1094,NCT03690388,Exelixis Clinical Site #38
1094,NCT03690388,Exelixis Clinical Site #40
1094,NCT03690388,Exelixis Clinical Site #116
1094,NCT03690388,Exelixis Clinical Site #92
1094,NCT03690388,Exelixis Clinical Site #47
1094,NCT03690388,Exelixis Clinical Site #20
1094,NCT03690388,Exelixis Clinical Site #18
1094,NCT03690388,Exelixis Clinical Site #107
1094,NCT03690388,Exelixis Clinical Site #83
1094,NCT03690388,Exelixis Clinical Site #145
1094,NCT03690388,Exelixis Clinical Site #137
1094,NCT03690388,Exelixis Clinical Site #138
1094,NCT03690388,Exelixis Clinical Site #105
1094,NCT03690388,Exelixis Clinical Site #104
1094,NCT03690388,Exelixis Clinical Site #32
1094,NCT03690388,Exelixis Clinical Site #44
1094,NCT03690388,Exelixis Clinical Site #67
1094,NCT03690388,Exelixis Clinical Site #45
1094,NCT03690388,Exelixis Clinical Site #72
1094,NCT03690388,Exelixis Clinical Site #102
1094,NCT03690388,Exelixis Clinical Site #91
1094,NCT03690388,Exelixis Clinical Site #82
1094,NCT03690388,Exelixis Clinical Site #152
1094,NCT03690388,Exelixis Clinical Site #95
1094,NCT03690388,Exelixis Clinical Site #121
1094,NCT03690388,Exelixis Clinical Site #156
1094,NCT03690388,Exelixis Clinical Site #125
1094,NCT03690388,Exelixis Clinical Site #163
1094,NCT03690388,Exelixis Clinical Site #124
1094,NCT03690388,Exelixis Clinical Site #151
1094,NCT03690388,Exelixis Clinical Site #155
1094,NCT03690388,Exelixis Clinical Site #131
1094,NCT03690388,Exelixis Clinical Site #154
1094,NCT03690388,Exelixis Clinical Site #160
1094,NCT03690388,Exelixis Clinical Site #159
1094,NCT03690388,Exelixis Clinical Site #139
1094,NCT03690388,Exelixis Clinical Site #28
1094,NCT03690388,Exelixis Clinical Site #46
1094,NCT03690388,Exelixis Clinical Site #37
1094,NCT03690388,Exelixis Clinical Site #43
1094,NCT03690388,Exelixis Clinical Site #41
1094,NCT03690388,Exelixis Clinical Site #58
1094,NCT03690388,Exelixis Clinical Site #109
1094,NCT03690388,Exelixis Clinical Site #135
1094,NCT03690388,Exelixis Clinical Site #132
1094,NCT03690388,Exelixis Clinical Site #144
1094,NCT03690388,Exelixis Clinical Site #143
1094,NCT03690388,Exelixis Clinical Site #29
1094,NCT03690388,Exelixis Clinical Site #120
1094,NCT03690388,Exelixis Clinical Site #103
1094,NCT03690388,Exelixis Clinical Site #110
1094,NCT03690388,Exelixis Clinical Site #115
1094,NCT03690388,Exelixis Clinical Site #108
1094,NCT03690388,Exelixis Clinical Site #56
1094,NCT03690388,Exelixis Clinical Site #123
1094,NCT03690388,Exelixis Clinical Site #87
1094,NCT03690388,Exelixis Clinical Site #127
1094,NCT03690388,Exelixis Clinical Site #111
1094,NCT03690388,Exelixis Clinical Site #70
1094,NCT03690388,Exelixis Clinical Site #79
1094,NCT03690388,Exelixis Clinical Site #36
1094,NCT03690388,Exelixis Clinical Site #34
1094,NCT03690388,Exelixis Clinical Site #158
1094,NCT03690388,Exelixis Clinical Site #133
1094,NCT03690388,Exelixis Clinical Site #147
1094,NCT03690388,Exelixis Clinical Site #148
1094,NCT03690388,Exelixis Clinical Site #161
1094,NCT03690388,Exelixis Clinical Site #128
1094,NCT03690388,Exelixis Clinical Site #117
1094,NCT03690388,Exelixis Clinical Site #15
1094,NCT03690388,Exelixis Clinical Site #61
1094,NCT03690388,Exelixis Clinical Site #59
1094,NCT03690388,Exelixis Clinical Site #149
1094,NCT03690388,Exelixis Clinical Site #150
1094,NCT03690388,Exelixis Clinical Site #142
1094,NCT03690388,Exelixis Clinical Site #146
1094,NCT03690388,Exelixis Clinical Site #48
1094,NCT03690388,Exelixis Clinical Site #55
1094,NCT03690388,Exelixis Clinical Site #157
1094,NCT03690388,Exelixis Clinical Site #49
1094,NCT03690388,Exelixis Clinical Site #53
1094,NCT03690388,Exelixis Clinical Site #84
1094,NCT03690388,Exelixis Clinical Site #85
1094,NCT03690388,Exelixis Clinical Site #106
1094,NCT03690388,Exelixis Clinical Site #89
1094,NCT03690388,Exelixis Clinical Site #52
1094,NCT03690388,Exelixis Clinical Site #66
1094,NCT03690388,Exelixis Clinical Site #14
1094,NCT03690388,Exelixis Clinical Site #99
1094,NCT03690388,Exelixis Clinical Site #114
1094,NCT03690388,Exelixis Clinical Site #30
1094,NCT03690388,Exelixis Clinical Site #13
1094,NCT03690388,Exelixis Clinical Site #16
1094,NCT03690388,Exelixis Clinical Site #33
1094,NCT03690388,Exelixis Clinical Site #73
1094,NCT03690388,Exelixis Clinical Site #23
1094,NCT03690388,Exelixis Clinical Site #81
1094,NCT03690388,Exelixis Clinical Site #136
1094,NCT03690388,Exelixis Clinical Site #112
1094,NCT03690388,Exelixis Clinical Site #77
1094,NCT03690388,Exelixis Clinical Site #101
1094,NCT03690388,Exelixis Clinical Site #126
1094,NCT03690388,Exelixis Clinical Site #122
1094,NCT03690388,Exelixis Clinical Site #141
1094,NCT03690388,Exelixis Clinical Site #130
1094,NCT03690388,Exelixis Clinical Site #88
1094,NCT03690388,Exelixis Clinical Site #71
1094,NCT03690388,Exelixis Clinical Site #162
1094,NCT03690388,Exelixis Clinical Site #51
1094,NCT03690388,Exelixis Clinical Site #64
1094,NCT03690388,Exelixis Clinical Site #50
1094,NCT03690388,Exelixis Clinical Site #60
1094,NCT03690388,Exelixis Clinical Site #65
1094,NCT03690388,Exelixis Clinical Site #57
1096,NCT03713671,Ankara Education and Research Hospital
1098,NCT03757637,"Department of Surgery, National Taiwan University Hospital, No.7, Chung-Shan South Road, Taipei, TAIWAN, R.O.C."
1099,NCT03765333,Hospital Universitari Vall d'Hebron
1100,NCT03779906,Children's Hospital and Medical Center
1101,NCT03822507,Research site_29
1101,NCT03822507,Research site_34
1101,NCT03822507,Research site_25
1101,NCT03822507,Research site_22
1101,NCT03822507,Research site_23
1101,NCT03822507,Research site_30
1101,NCT03822507,Research site_28
1101,NCT03822507,Research site_32
1101,NCT03822507,Research site_33
1101,NCT03822507,Research site_24
1101,NCT03822507,Research site_26
1101,NCT03822507,Research site_27
1101,NCT03822507,Research site_31
1101,NCT03822507,Research site_11
1101,NCT03822507,Research site_21
1101,NCT03822507,Research site_13
1101,NCT03822507,Research site_15
1101,NCT03822507,Research site_12
1101,NCT03822507,Research site_18
1101,NCT03822507,Research site_14
1101,NCT03822507,Research site_17
1101,NCT03822507,Research site_19
1101,NCT03822507,Research site_20
1101,NCT03822507,Research site_16
1101,NCT03822507,Research site_2
1101,NCT03822507,Research site_3
1101,NCT03822507,Research site_5
1101,NCT03822507,Research site_9
1101,NCT03822507,Research site_4
1101,NCT03822507,Research site_7
1101,NCT03822507,Research site_10
1101,NCT03822507,Research site_1
1101,NCT03822507,Research site_6
1101,NCT03822507,Research site_8
1102,NCT03823859,"University Hospital Basel, Department of Endocrinology"
1106,NCT03831620,"Department of visceral surgery and transplant surgery, Berne University Hospital"
1107,NCT03841617,National Institutes of Health Clinical Center
1109,NCT03892993,M D Anderson Cancer Center
1110,NCT03899792,Childrens Hospital of Los Angeles
1110,NCT03899792,Lucile Packard Children's Hospital
1110,NCT03899792,The Children's Hospital for Cancer and Blood Disorders
1110,NCT03899792,Nemours Children's Health
1110,NCT03899792,Dana-Farber Cancer Institute
1110,NCT03899792,University of Minnesota Hospital
1110,NCT03899792,Memorial Sloan Kettering Cancer Center
1110,NCT03899792,Cincinnati Children's Hospital Medical Center
1110,NCT03899792,Children's Hospital of Philadelphia
1110,NCT03899792,St. Jude Children's Research Hospital
1110,NCT03899792,University of Texas Southwestern Medical Center at Dallas
1110,NCT03899792,Texas Childrens Hospital
1110,NCT03899792,Seattle Children's Hospital Research Foundation
1110,NCT03899792,The Children's Hospital at Westmead
1110,NCT03899792,Royal Children's Hospital
1110,NCT03899792,The Hospital for Sick Children
1110,NCT03899792,Rigshospitalet
1110,NCT03899792,Gustave Roussy
1110,NCT03899792,Universitätsklinikum Heidelberg
1110,NCT03899792,Fondazione IRCCS Istituto Nazionale dei Tumori
1110,NCT03899792,Hokkaido University Hospital
1110,NCT03899792,National Cancer Center Hospital
1110,NCT03899792,Hiroshima University Hospital
1110,NCT03899792,Kyoto University Hospital
1110,NCT03899792,Seoul National University Hospital
1110,NCT03899792,Hospital Universitari Vall d'Hebron
1110,NCT03899792,University College Hospital - London
1112,NCT03905369,Rijnstate hospital
1112,NCT03905369,CWZ
1112,NCT03905369,Radboudumc
1112,NCT03905369,MUMC
1112,NCT03905369,Catharina hospital
1112,NCT03905369,AUMC
1112,NCT03905369,AVL
1112,NCT03905369,Haga
1112,NCT03905369,LUMC
1112,NCT03905369,UMCG
1112,NCT03905369,UMC Utrecht
1113,NCT03926585,Herlev Hospital
1114,NCT03931109,Perelman Center for Advanced Medicine/ Hospital of the University of Pennsylvania
1115,NCT03937349,"Saint-Petersburg State University, Clinic of advanced medical technologies n.a. N.I.Pirogov"
1118,NCT03942380,"University Hospital of Copenhagen, Rigshospitalet"
1119,NCT03969329,Universitair Ziekenhuis Gent
1119,NCT03969329,Fakultni nemocnice v Motole
1119,NCT03969329,Hospices Civils de Lyon Hopital Femme Mere Enfant
1119,NCT03969329,Hôpital Armand Trousseau
1119,NCT03969329,Kindernierenzentrum Bonn
1119,NCT03969329,Universitätsklinikum Hamburg-Eppendorf
1119,NCT03969329,Medizinische Hochschule Hannover
1119,NCT03969329,Zentrum für Kinder und Jugendmedizin des Universitätsklinikums Heidelberg
1119,NCT03969329,Universitätsklinikum Köln
1119,NCT03969329,General Children Hospital Panagioti and Aglaias Kyriakou
1119,NCT03969329,Ippokrateio General Hospital of Thessaloniki
1119,NCT03969329,Semmelweis Egyetem
1119,NCT03969329,Szegedi Tudomanyegyetem Szent-Gyorgyi Albert Klinikai Kozpont Altalanos Orvostudomanyi Kar
1119,NCT03969329,Azienda Ospedaliera Universitaria Meyer
1119,NCT03969329,"Childrens Hospital, Affiliate of Vilnius University Hospital Santaros Klinikos"
1119,NCT03969329,Uniwersytecki Szpital Dzieciecy w Krakowie
1119,NCT03969329,Centro Hospitalar Universitario do Porto - Hospital de Santo Antonio
1119,NCT03969329,Hospital Universitari Vall d Hebron
1119,NCT03969329,Royal Hospital for Sick Children
1119,NCT03969329,Great Ormond Street Hospital for Children
1120,NCT03973450,Neuromed
1122,NCT03975231,City of Hope Medical Center
1122,NCT03975231,Ohio State University Comprehensive Cancer Center
1123,NCT03977207,University of California Irvine
1124,NCT04000880,University of Alabama at Birmingham
1124,NCT04000880,University of Tennessee Health Science Center
1126,NCT04009291,Ascendis Pharma Investigational Site
1130,NCT04031339,Ospedali Riuniti di Ancona
1130,NCT04031339,Università degli Studi di Bari
1130,NCT04031339,Azienda Unità Sanitaria di Bologna - Ospedale Maggiore
1130,NCT04031339,"University of Bologna, S. Orsola Malpighi Hospital"
1130,NCT04031339,ASST Valle Olona - Ospedale di Busto Arsizio
1130,NCT04031339,University of Florence
1130,NCT04031339,Ente Ospedaliero Ospedali Galliera
1130,NCT04031339,"Sapienza University of Rome, Santa Maria Goretti Hospital"
1130,NCT04031339,Tinchi Pisticci Hospital
1130,NCT04031339,"University of Milan, Fondazione IRCCS, National Cancer Institute of Milan"
1130,NCT04031339,University of Modena and Reggio Emilia
1130,NCT04031339,University of Naples Federico II
1130,NCT04031339,University of Parma
1130,NCT04031339,Bio-Medical Campus University
1130,NCT04031339,"Sapienza University of Rome, Sant'Andrea Hospital"
1130,NCT04031339,Sapienza University of Rome
1130,NCT04031339,University of Siena
1130,NCT04031339,"University of Turin, Gradenigo Hospital"
1130,NCT04031339,"University of Turin, Molinette Hospital"
1131,NCT04040673,Biophotonics Research Unit
1134,NCT04051099,"Faculty of Medicine Siriraj Hospital, Mahidol University"
1135,NCT04061980,Providence Portland Medical Center
1136,NCT04076514,Ahmed Kamel
1138,NCT04104529,Centre Regional de Lutte Contre le Cancer - Centre Val d'Aurelle
1140,NCT04126954,Endocrinologie Diabète et Maladies Métaboliques - Hôpital Gabriel Montpied
1140,NCT04126954,Service de Néphrologie Pédiatrique -Hôpital Jeanne de Flandre
1140,NCT04126954,Service d'Endocrinologie Pédiatrique - Hôpital de la mère et de l'Enfant
1140,NCT04126954,Pole Femme Mère Enfant - Pédiatrie spécialisée - Centre Hospitalier Universitaire
1140,NCT04126954,Service de Néphrologie pédiatrique - Clinique Médicale Pédiatrique
1140,NCT04126954,Service d'endocrinologie et Diabétologie Pédiatrique-Hôpital Robert Debré
1140,NCT04126954,Service de Diabétologie et endocrinologie pédiatriques - Centre Hospitalier Universitaire
1140,NCT04126954,Pôle Néphrologie-Urologie-Diabétologie-Endocrinologie
1140,NCT04126954,"Service d'Endocrinologie, Maladies Osseuses, Gynécologie, Génétique"
1140,NCT04126954,"Unité Endocrinologie, Nutrition, Diabétologie -Hôpital Bretonneau"
