,id,nct_id,agency_class,lead_or_collaborator,name,new_class
2248,7567699,NCT03633708,INDUSTRY,lead,Amgen,Other
2249,7940721,NCT02150772,OTHER,lead,University of Aarhus,University
2250,7841494,NCT01178450,OTHER,lead,Josep M Cruzado,Other
2251,7940849,NCT02152228,INDUSTRY,lead,Entera Bio Ltd.,Industry
2252,7976246,NCT04458233,OTHER_GOV,lead,Ziv Hospital,Health care Institution
2253,7941112,NCT02155049,OTHER,lead,Rabin Medical Center,Health care Institution
2254,7941216,NCT02156362,OTHER,lead,Hospices Civils de Lyon,Health care Institution
2255,7568423,NCT01964508,OTHER,lead,Hadassah Medical Organization,Other
2256,7568316,NCT02393690,OTHER,lead,Academic and Community Cancer Research United,Other
2257,7568317,NCT02393690,NIH,collaborator,National Cancer Institute (NCI),Government Agency
2258,7711812,NCT03131206,OTHER,lead,Dana-Farber Cancer Institute,Health care Institution
2259,7711813,NCT03131206,INDUSTRY,collaborator,"Genentech, Inc.",Industry
2260,7569079,NCT05119296,OTHER,lead,Stanford University,University
2261,7569080,NCT05119296,INDUSTRY,collaborator,Merck Sharp & Dohme Corp.,Other
2262,7942443,NCT02169687,INDUSTRY,lead,Theraclion,Other
2263,7942444,NCT02169687,OTHER,collaborator,Groupe Hospitalier Pitie-Salpetriere,Health care Institution
2264,7942445,NCT02169687,UNKNOWN,collaborator,Hôpital Saint Louis Paris,Other
2265,7843132,NCT01197183,INDUSTRY,lead,"Merck KGaA, Darmstadt, Germany",Other
2266,7571325,NCT05049603,OTHER,lead,University of Pisa,University
2267,7843309,NCT01199614,OTHER,lead,John P. Bilezikian,Other
2268,7843310,NCT01199614,INDUSTRY,collaborator,NPS Pharma,Other
2269,7843311,NCT01199614,INDUSTRY,collaborator,Shire,Other
2270,7571045,NCT05054634,OTHER,lead,Quironsalud,Other
2271,7571203,NCT05052359,OTHER,lead,"National University Health System, Singapore",University
2272,7943983,NCT02186405,OTHER,lead,Centre Hospitalier Universitaire de Nice,Health care Institution
2273,7571326,NCT05049603,OTHER,collaborator,Università degli Studi dell'Insubria,Other
2274,7571327,NCT05049603,OTHER,collaborator,University of Catania,University
2275,7571328,NCT05049603,OTHER,collaborator,University of Messina,University
2276,7571330,NCT05049551,OTHER,lead,Centre Hospitalier Princesse Grace,Health care Institution
2277,7572190,NCT05036525,INDUSTRY,lead,HAN Biomedical Inc,Other
2278,7843773,NCT01204359,OTHER,lead,Sun Yat-sen University,University
2279,7571729,NCT05043584,OTHER,lead,Regional Hospital West Jutland,Health care Institution
2280,7571730,NCT05043584,OTHER,collaborator,Hospital of South West Jutland,Health care Institution
2281,7571758,NCT05043233,OTHER,lead,Shanghai Jiao Tong University School of Medicine,University
2282,7944851,NCT02194920,OTHER,lead,University of Roma La Sapienza,University
2283,7944364,NCT02190214,OTHER,lead,International Islamic University Malaysia,University
2284,7944365,NCT02190214,OTHER,collaborator,Malaysian Endocrine and Metabolic Society,Other
2285,7944366,NCT02190214,OTHER,collaborator,National University of Malaysia,University
2286,7944367,NCT02190214,OTHER,collaborator,University of Malaya,University
2287,7944368,NCT02190214,OTHER,collaborator,International Medical University,University
2288,7946852,NCT02216656,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
2289,7572397,NCT05033496,OTHER_GOV,lead,Hillel Yaffe Medical Center,Health care Institution
2290,7946283,NCT02210741,OTHER,lead,National Taiwan University Hospital,Health care Institution
2291,7572991,NCT05025046,INDUSTRY,lead,Rigen Biotech,Other
2292,7572992,NCT05025046,OTHER,collaborator,Tianjin Medical University Cancer Institute and Hospital,Health care Institution
2293,7572993,NCT05025046,OTHER,collaborator,Guangdong Provincial People's Hospital,Health care Institution
2294,7572994,NCT05025046,OTHER,collaborator,RenJi Hospital,Health care Institution
2295,7572995,NCT05025046,OTHER,collaborator,Zhejiang Provincial People's Hospital,Health care Institution
2296,7572996,NCT05025046,OTHER,collaborator,The First People's Hospital of Changzhou,Health care Institution
2297,7572997,NCT05025046,OTHER,collaborator,Shenzhen People's Hospital,Health care Institution
2298,7572998,NCT05025046,OTHER,collaborator,"Zhongshan People's Hospital, Guangdong, China",Health care Institution
2299,7573505,NCT05017142,OTHER,lead,University of Bern,University
2300,7573357,NCT05019118,INDUSTRY,lead,Cooperativas Lacteas Unidas,Other
2301,7573358,NCT05019118,NETWORK,collaborator,Galician South Health Research Institute,Other
2302,7573506,NCT05017142,UNKNOWN,collaborator,Schweizerische Multiple Sklerose Gesellschaft,Other
2303,7573507,NCT05017142,OTHER,collaborator,"University Hospital Inselspital, Berne",Health care Institution
2304,7573508,NCT05017142,UNKNOWN,collaborator,Roche Pharma (Switzerland) Ltd,Other
2305,7573509,NCT05017142,INDUSTRY,collaborator,Novartis,Other
2306,7573604,NCT05015725,OTHER,lead,Semmelweis University,University
2307,7947462,NCT02223052,INDUSTRY,lead,Celgene,Other
2308,7845293,NCT01221896,OTHER,lead,Hadassah Medical Organization,Other
2309,7947674,NCT02225509,INDUSTRY,lead,Diaxonhit,Other
2310,7845141,NCT01220050,OTHER,lead,Mario Negri Institute for Pharmacological Research,Other
2311,8112490,NCT03249012,OTHER,lead,CHU de Quebec-Universite Laval,Health care Institution
2312,7947842,NCT02227264,OTHER,lead,Karolinska University Hospital,Health care Institution
2313,7947843,NCT02227264,OTHER,collaborator,Karolinska Institutet,Other
2314,7573952,NCT05012033,OTHER,lead,Imperial College London,Other
2315,8112694,NCT03246659,OTHER,lead,Paola Anna Erba,Other
2316,7845434,NCT01223638,OTHER,lead,"HaEmek Medical Center, Israel",Health care Institution
2317,7845544,NCT01225016,OTHER,lead,University of Alabama at Birmingham,University
2318,7845304,NCT01222026,OTHER,lead,Medical University of Vienna,University
2319,7845305,NCT01222026,OTHER_GOV,collaborator,National Bank of Austria,Other
2320,7574509,NCT05003856,OTHER,lead,M.D. Anderson Cancer Center,Health care Institution
2321,7949141,NCT02240563,OTHER,lead,University of Sao Paulo General Hospital,Health care Institution
2322,7949142,NCT02240563,OTHER_GOV,collaborator,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other
2323,8112695,NCT03246659,OTHER,collaborator,Jagiellonian University,University
2324,8112696,NCT03246659,OTHER,collaborator,University Hospital Freiburg,Health care Institution
2325,8112697,NCT03246659,OTHER,collaborator,Medical University Innsbruck,University
2326,8112698,NCT03246659,OTHER,collaborator,University Medical Centre Ljubljana,University
2327,8112699,NCT03246659,UNKNOWN,collaborator,"NATIONAL CENTRE FOR NUCLEAR RESEARCH, Poland",Other
2328,8112700,NCT03246659,OTHER,collaborator,Erasmus Medical Center,Health care Institution
2329,8112701,NCT03246659,UNKNOWN,collaborator,"INRASTES, NCSR Demokritos, Athens, Greece",Other
2330,7845751,NCT01227499,OTHER,lead,xiaolong zhao,Other
2331,7845684,NCT01226810,OTHER,lead,Rambam Health Care Campus,Other
2332,7574860,NCT04998968,OTHER,lead,Uppsala University,University
2333,7949790,NCT02246504,INDUSTRY,lead,Theraclion,Other
2334,7845752,NCT01227499,OTHER,collaborator,Zhongda Hospital,Health care Institution
2335,7845753,NCT01227499,OTHER,collaborator,Fudan University,University
2336,7845860,NCT01228786,OTHER_GOV,lead,Postgraduate Institute of Medical Education and Research,Other
2337,7950990,NCT04284774,NIH,lead,National Cancer Institute (NCI),Government Agency
2338,7712002,NCT03150108,INDUSTRY,lead,Shire,Other
2339,7950942,NCT04481893,OTHER,lead,Centre Francois Baclesse,Health care Institution
2340,7845952,NCT01229865,INDUSTRY,lead,Vascular Biogenics Ltd. operating as VBL Therapeutics,Industry
2341,7712192,NCT03174925,OTHER,lead,Stanford University,University
2342,7951634,NCT01236547,NIH,lead,National Cancer Institute (NCI),Government Agency
2343,7951635,NCT01236547,OTHER,collaborator,NRG Oncology,Other
2344,8112872,NCT03244956,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
2345,7712593,NCT03211117,OTHER,lead,Mayo Clinic,Health care Institution
2346,7712594,NCT03211117,NIH,collaborator,National Cancer Institute (NCI),Government Agency
2347,7582550,NCT04905641,OTHER,lead,Mahidol University,University
2348,7978089,NCT04433936,OTHER,lead,Ameera Gamal Abdelhameed,Other
2349,7952555,NCT02258347,INDUSTRY,lead,Theraclion,Other
2350,7954022,NCT02273570,OTHER,lead,Azienda Ospedaliera Sant'Anna,Health care Institution
2351,7954023,NCT02273570,INDUSTRY,collaborator,Amgen,Other
2352,7953565,NCT02268734,OTHER,lead,"Fondazione IRCCS Istituto Nazionale dei Tumori, Milano",Other
2353,7713183,NCT03280264,INDUSTRY,lead,"Kyowa Kirin Co., Ltd.",Industry
2354,7954123,NCT02274623,INDUSTRY,lead,"OPKO Health, Inc.",Industry
2355,7954426,NCT02278198,OTHER,lead,"University of Colorado, Denver",University
2356,7954616,NCT02280330,OTHER,lead,Nutrition Center of the Philippines,Other
2357,8113420,NCT03239769,OTHER,lead,Beijing Cancer Hospital,Health care Institution
2358,7713207,NCT03283098,INDUSTRY,lead,Amgen,Other
2359,7955612,NCT02290704,OTHER,lead,Sun Yat-sen University,University
2360,7955484,NCT02289144,OTHER,lead,University of Texas Southwestern Medical Center,Health care Institution
2361,7955485,NCT02289144,INDUSTRY,collaborator,Novartis,Other
2362,7956940,NCT02303444,INDUSTRY,lead,Bayer,Other
2363,7713365,NCT03299244,INDUSTRY,lead,Amgen,Other
2364,7956729,NCT02301520,OTHER,lead,Boston Children's Hospital,Health care Institution
2365,7956730,NCT02301520,UNKNOWN,collaborator,Fondation Haitienne de Diabete et de Maladies Cardiovasculaires (FHADIMAC),Other
2366,7956731,NCT02301520,OTHER,collaborator,"Kay Mackenson Clinic, Inc.",Industry
2367,7956868,NCT02302768,OTHER,lead,University of Siena,University
2368,7956869,NCT02302768,INDUSTRY,collaborator,IBSA Institut Biochimique SA,Other
2369,7957295,NCT02307175,OTHER,lead,Centre de recherche du Centre hospitalier universitaire de Sherbrooke,Health care Institution
2370,7958204,NCT02316691,OTHER,lead,University of Pittsburgh,University
2371,7958209,NCT02316743,OTHER,lead,Université de Sherbrooke,Other
2372,7958369,NCT02318160,OTHER,lead,Assiut University,University
2373,7958515,NCT02319538,OTHER_GOV,lead,Sykehuset Telemark,Other
2374,7978733,NCT04425512,OTHER,lead,Kahramanmaras Sutcu Imam University,University
2375,7958330,NCT02317926,FED,lead,Walter Reed National Military Medical Center,Health care Institution
2376,7958516,NCT02319538,OTHER_GOV,collaborator,Helse Stavanger HF,Other
2377,7958517,NCT02319538,OTHER,collaborator,Haukeland University Hospital,Health care Institution
2378,7961146,NCT04544111,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
2379,7960624,NCT03475953,OTHER,lead,Institut Bergonié,Other
2380,7960625,NCT03475953,INDUSTRY,collaborator,Bayer,Other
2381,7960626,NCT03475953,INDUSTRY,collaborator,"Merck KGaA, Darmstadt, Germany",Other
2382,7961035,NCT05068687,OTHER,lead,"University Hospital, Ghent",Health care Institution
2383,7961036,NCT05068687,INDUSTRY,collaborator,XEOS Medical,Other
2384,7958904,NCT02323724,OTHER,lead,Corporacion Parc Tauli,Other
2385,7978818,NCT04424485,OTHER_GOV,lead,Umraniye Education and Research Hospital,Health care Institution
2386,7959242,NCT05142904,OTHER,lead,Rijnstate Hospital,Health care Institution
2387,7959243,NCT05142904,OTHER,collaborator,ZonMw: The Netherlands Organisation for Health Research and Development,Other
2388,7959244,NCT05142904,OTHER,collaborator,University of Twente,University
2389,7959245,NCT05142904,OTHER,collaborator,Academisch Medisch Centrum - Universiteit van Amsterdam (AMC-UvA),Other
2390,7961412,NCT02609685,OTHER,lead,Cedars-Sinai Medical Center,Health care Institution
2391,7961570,NCT05151120,OTHER,lead,Hospices Civils de Lyon,Health care Institution
2392,7961440,NCT02178345,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
2393,7962067,NCT02988817,INDUSTRY,lead,Genmab,Other
2394,7713973,NCT03364738,INDUSTRY,lead,Shire,Other
2395,7961680,NCT05015127,INDUSTRY,lead,Harbour BioMed (Guangzhou) Co. Ltd.,Industry
2396,7582671,NCT04904159,OTHER_GOV,lead,Dr. Lutfi Kirdar Kartal Training and Research Hospital,Health care Institution
2397,7966278,NCT04571736,OTHER,lead,"University Hospital, Montpellier",Health care Institution
2398,7963220,NCT00001277,NIH,lead,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Government Agency
2399,7963918,NCT03602495,INDUSTRY,lead,"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",Industry
2400,7965930,NCT03099356,OTHER,lead,University of Michigan Rogel Cancer Center,Health care Institution
2401,7714734,NCT03463889,OTHER,lead,"University of California, San Francisco",University
2402,7576526,NCT04976816,OTHER,lead,Assiut University,University
2403,7963450,NCT03573960,INDUSTRY,lead,Eisai Pharmaceuticals India Pvt. Ltd,Other
2404,7964013,NCT01837745,OTHER,lead,"Gustave Roussy, Cancer Campus, Grand Paris",Health care Institution
2405,7979844,NCT04411290,OTHER_GOV,lead,Umraniye Education and Research Hospital,Health care Institution
2406,7979891,NCT04410601,OTHER_GOV,lead,Umraniye Education and Research Hospital,Health care Institution
2407,7966279,NCT04571736,UNKNOWN,collaborator,EDOP,Other
2408,7967472,NCT04285476,OTHER,lead,Institut du Cancer de Montpellier - Val d'Aurelle,Other
2409,7966271,NCT04604808,OTHER,lead,Fundación de Investigación Biomédica - Hospital Universitario de La Princesa,Health care Institution
2410,7966721,NCT05143918,OTHER,lead,Assiut University,University
2411,7967040,NCT03461211,INDUSTRY,lead,"Horizon Pharma USA, Inc.",Industry
2412,7967270,NCT05132205,OTHER,lead,Johns Hopkins University,University
2413,7715271,NCT03535974,OTHER,lead,Fundatia Bio-Forum,Other
2414,7969186,NCT04737330,INDUSTRY,lead,Novartis Pharmaceuticals,Other
2415,7968369,NCT04784208,INDUSTRY,lead,Abbott,Other
2416,7968489,NCT04569604,OTHER,lead,University of Aarhus,University
2417,7969320,NCT04193332,OTHER,lead,"Rigshospitalet, Denmark",Health care Institution
2418,7969322,NCT04193332,UNKNOWN,collaborator,"Dept of Otorhinolaryngology and Maxillofacial Surgery, Zealand University Hospital, Denmark",Health care Institution
2419,7969321,NCT04193332,UNKNOWN,collaborator,"Cluster for molecular imaging, Denmark",Other
2420,7970912,NCT03647358,OTHER,lead,Memorial Sloan Kettering Cancer Center,Health care Institution
2421,7971331,NCT04524884,OTHER,lead,Fudan University,University
2422,7971348,NCT04523974,OTHER,lead,Shanghai Zhongshan Hospital,Health care Institution
2423,7971588,NCT04521348,OTHER,lead,Fudan University,University
2424,7971476,NCT04522622,OTHER,lead,Ditte Hansen,Other
2425,7971477,NCT04522622,OTHER,collaborator,Odense University Hospital,Health care Institution
2426,7971478,NCT04522622,OTHER,collaborator,Steno Diabetes Center Copenhagen,Other
2427,7971479,NCT04522622,OTHER,collaborator,"Rigshospitalet, Denmark",Health care Institution
2428,7971480,NCT04522622,OTHER,collaborator,Universiteit Antwerpen,Other
2429,7971494,NCT04522570,OTHER,lead,Instituto do Cancer do Estado de São Paulo,Other
2430,7579243,NCT04942769,OTHER,lead,Beijing Chao Yang Hospital,Health care Institution
2431,7578535,NCT04952012,OTHER,lead,"Second Affiliated Hospital, School of Medicine, Zhejiang University",Health care Institution
2432,7578536,NCT04952012,UNKNOWN,collaborator,First People's Hospital of Yuhang,Health care Institution
2433,7578537,NCT04952012,UNKNOWN,collaborator,Taizhou Women and Children's Hospital Affiliated to Wenzhou Medical University,Health care Institution
2434,7578538,NCT04952012,UNKNOWN,collaborator,Changxing People's Hospital,Health care Institution
2435,7578823,NCT04948437,OTHER,lead,National Taiwan University Hospital,Health care Institution
2436,7578468,NCT04953195,OTHER,lead,Beijing Chao Yang Hospital,Health care Institution
2437,7578979,NCT04946123,INDUSTRY,lead,Lo.Li.Pharma s.r.l,Other
2438,7579682,NCT04936698,OTHER,lead,Chang Gung Memorial Hospital,Health care Institution
2439,7579214,NCT04943146,OTHER,lead,"Second Affiliated Hospital, School of Medicine, Zhejiang University",Health care Institution
2440,7579215,NCT04943146,UNKNOWN,collaborator,Ningbo Women and Children's Hospital,Health care Institution
2441,7579216,NCT04943146,UNKNOWN,collaborator,People's Hospital of Jinhua,Health care Institution
2442,7580076,NCT04931576,OTHER,lead,"Second Affiliated Hospital, School of Medicine, Zhejiang University",Health care Institution
2443,7980939,NCT04396912,OTHER_GOV,lead,Umraniye Education and Research Hospital,Health care Institution
2444,7579997,NCT04932135,OTHER,lead,"University Hospital, Basel, Switzerland",Health care Institution
