id,nct_id,status,name,city,state,zip,country
36801067,NCT02772705,Recruiting,Fourth Military Medical Universit,Xi'an,Shanxi,710000,China
36801068,NCT02772705,Recruiting,West China Hospital,Chengdu,Sichuan,610000,China
36801069,NCT02772705,Recruiting,Tianjin Medical University General Hospital,Tianjin,Tianjin,300000,China
36801070,NCT02772705,Recruiting,Zhejiang Cancer Hospital,Hangzhou,Zhejiang,310000,China
36801063,NCT02772705,Recruiting,Guangzhou Panyu Central Hospital,Guangzhou,Guangdong,510000,China
36801064,NCT02772705,Recruiting,Hebei General Hospital,Shijiazhuang,Hebei,050000,China
36801065,NCT02772705,Recruiting,The First Affiliated Hospital of Zhengzhou University,Zhengzhou,Henan,450000,China
36801066,NCT02772705,Recruiting,The People's Hospital of Inner Mongolia Autonomous Region,Hohhot,Inner Mongolia,010000,China
34138915,NCT02500342,,"University College Cork, National University of Ireland",Cork,,Cork,Ireland
34138917,NCT02500342,,"Clinic for General Internal Medicine, Bern University Hospital Bern",Bern,,3010,Switzerland
34638273,NCT00651625,,University of New Mexico Health Sciences Center,Albuquerque,New Mexico,87131,United States
34638593,NCT00654238,,University of Pennsylvania - Abramson Comprehensive Cancer Center,Philadelphia,Pennsylvania,19104,United States
34138916,NCT02500342,,Department of General Internal Medicine,Lausanne,Vaud,1011,Switzerland
34643042,NCT00664430,,Site Reference ID/Investigator# 7118,Sao Paulo,,04039-001,Brazil
34139065,NCT02499471,,Maastricht UMC,Maastricht,Limburg,6229HX,Netherlands
34643043,NCT00664430,,Site Reference ID/Investigator# 7114,Sao Paulo,,05403-000,Brazil
34646250,NCT00674154,,"Osteoporoseklinikken, Aarhus University Hospital, THG",Aarhus C,,8000,Denmark
34140269,NCT02491567,,"Unit of Pediatric Endocrinology, Diabetes and Metabolism-4th Department of Pediatrics, Medical School of Aristotle University of Thessaloniki",Thessaloniki,,56403,Greece
34140287,NCT02491502,,University Hospital of Endocrinology USBALE,Sofia,,1431,Bulgaria
34644095,NCT00667576,,,Tokyo,Metropolis,,Japan
34644096,NCT00667576,,,Aichi,Prefecture,,Japan
34644097,NCT00667576,,,Chiba,Prefecture,,Japan
34644098,NCT00667576,,,Fukuoka,Prefecture,,Japan
34644099,NCT00667576,,,Hokkaido,Prefecture,,Japan
34644100,NCT00667576,,,Ibaragi,Prefecture,,Japan
34644101,NCT00667576,,,Kanagawa,Prefecture,,Japan
34644102,NCT00667576,,,Kumamoto,Prefecture,,Japan
34644103,NCT00667576,,,Nagano,Prefecture,,Japan
34644104,NCT00667576,,,Nagasaki,Prefecture,,Japan
34644105,NCT00667576,,,Osaka,Prefecture,,Japan
34644106,NCT00667576,,,Saitama,Prefecture,,Japan
34644626,NCT00668811,,MedStar Washington Hospital Center,Washington,District of Columbia,20010,United States
34143311,NCT02472080,,Groupe Hospitalier Pitié Salpetriere,Paris,,75013,France
36801697,NCT02767245,,"Faculty of Medicine Ramathibodi Hospital, Mahidol University",Bangkok,,10400,Thailand
34143689,NCT02468921,,Odense University Hospital,Odense,,5000,Denmark
36802041,NCT02764554,,Eisai Trial Site #18,Anyang,Gyeongji-do,,"Korea, Republic of"
36802056,NCT02764554,,Eisai Trial Site #13,Gwangju,,,"Korea, Republic of"
36802057,NCT02764554,,Eisai Trial Site #25,Incheon,,,"Korea, Republic of"
36802058,NCT02764554,,Eisai Trial Site #26,Incheon,,,"Korea, Republic of"
36802059,NCT02764554,,Eisai Trial Site #32,Incheon,,,"Korea, Republic of"
36802060,NCT02764554,,Eisai Trial Site #19,Jeju,,,"Korea, Republic of"
36802061,NCT02764554,,Eisai Trial Site #1,Seoul,,,"Korea, Republic of"
36802062,NCT02764554,,Eisai Trial Site #23,Seoul,,,"Korea, Republic of"
36802063,NCT02764554,,Eisai Trial Site #29,Seoul,,,"Korea, Republic of"
36802064,NCT02764554,,Eisai Trial Site #31,Seoul,,,"Korea, Republic of"
36802065,NCT02764554,,Eisai Trial Site #33,Seoul,,,"Korea, Republic of"
36802066,NCT02764554,,Eisai Trial Site #35,Seoul,,,"Korea, Republic of"
36802067,NCT02764554,,Eisai Trial Site #38,Seoul,,,"Korea, Republic of"
36802068,NCT02764554,,Eisai Trial Site #39,Seoul,,,"Korea, Republic of"
36802069,NCT02764554,,Eisai Trial Site #8,Seoul,,,"Korea, Republic of"
36802070,NCT02764554,,Eisai Trial Site #9,Seoul,,,"Korea, Republic of"
36802071,NCT02764554,,Eisai Trial Site #12,Ulsan,,,"Korea, Republic of"
36802072,NCT02764554,,Eisai Trial Site #6,Ulsan,,,"Korea, Republic of"
34144042,NCT02467244,,"AIIMS, Bhubaneswar",Bhubaneshwar,Odisha,751019,India
34144242,NCT02465424,,Velindre Hospital,Cardiff,,CF14 2TL,United Kingdom
34144243,NCT02465424,,University Hospitals of Coventry and Warwickshire,Coventry,,,United Kingdom
34144244,NCT02465424,,Western general Hospital,Edinburgh,,,United Kingdom
34144245,NCT02465424,,Imperial Hospital,London,,,United Kingdom
34144246,NCT02465424,,St. Bartholomew's Hospital,London,,,United Kingdom
34144247,NCT02465424,,Christie Hospital,Manchester,,,United Kingdom
34144248,NCT02465424,,Weston Park Hospital,Sheffield,,,United Kingdom
36802042,NCT02764554,,Eisai Trial Site #30,Bundang,Gyeongji-do,,"Korea, Republic of"
36802043,NCT02764554,,Eisai Trial Site #14,Goyang,Gyeongji-do,,"Korea, Republic of"
36802044,NCT02764554,,Eisai Trial Site #27,Goyang,Gyeongji-do,,"Korea, Republic of"
36802045,NCT02764554,,Eisai Trial Site #34,Goyang,Gyeongji-do,,"Korea, Republic of"
36802046,NCT02764554,,Eisai Trial Site #21,Suwon,Gyeongji-do,,"Korea, Republic of"
36802047,NCT02764554,,Eisai Trial Site #24,Yangsan,Gyeongsangnam-do,,"Korea, Republic of"
36802048,NCT02764554,,Eisai Trial Site #15,Busan,,,"Korea, Republic of"
36802049,NCT02764554,,Eisai Trial Site #16,Busan,,,"Korea, Republic of"
36802050,NCT02764554,,Eisai Trial Site #17,Busan,,,"Korea, Republic of"
36802051,NCT02764554,,Eisai Trial Site #20,Busan,,,"Korea, Republic of"
36802052,NCT02764554,,Eisai Trial Site #22,Busan,,,"Korea, Republic of"
36802053,NCT02764554,,Eisai Trial Site #37,Busan,,,"Korea, Republic of"
36802054,NCT02764554,,Eisai Trial Site #36,Daegu,,,"Korea, Republic of"
36802055,NCT02764554,,Eisai Trial Site #4,Daegu,,,"Korea, Republic of"
36807542,NCT02726503,,Nagoya University Hospital,Nagoya-city,Aichi-prefecture,466-8560,Japan
36802757,NCT02758158,,Princess Margaret Cancer Centre,Toronto,Ontario,,Canada
36805083,NCT02742597,,Western University,London,Ontario,N6A 3K7,Canada
36805084,NCT02742597,,Mount Sinai Hospital,Toronto,Ontario,,Canada
36805085,NCT02742597,,Providence Healthcare,Toronto,Ontario,,Canada
36805086,NCT02742597,,St. Michael's Hospital,Toronto,Ontario,,Canada
36805087,NCT02742597,,Sunnybrook Health Sciences Centre,Toronto,Ontario,,Canada
36805088,NCT02742597,,Toronto Central Community Care Access Centre,Toronto,Ontario,,Canada
36805089,NCT02742597,,Toronto East General Hospital,Toronto,Ontario,,Canada
36805090,NCT02742597,,University Hospital Network,Toronto,Ontario,,Canada
36805091,NCT02742597,,Women's College Hospital,Toronto,Ontario,,Canada
36807417,NCT02727738,,Endocrinology Unit,Pisa,PI,56124,Italy
36804314,NCT02747979,,"The 1st Affiliated Hospital, Sun Yet-sen University",Guangzhou,Guangdong,510080,China
36804320,NCT02747888,Recruiting,Dana Farber Cancer Institute,Boston,Massachusetts,02115,United States
36807543,NCT02726503,,Fujita Health University Hospital,Toyoake-city,Aichi-prefecture,470-1192,Japan
36807544,NCT02726503,,IUHW Ichikawa Hospital,Ichikawa-city,Chiba-prefecture,272-0827,Japan
36807545,NCT02726503,,National Cancer Center Hospital East,Kashiwa-city,Chiba-prefecture,277-8577,Japan
36807546,NCT02726503,,Japanese Red Cross Narita Hospital,Narita-city,Chiba-prefecture,286-8523,Japan
36807547,NCT02726503,,Kuma Hospital,Kobe-city,Hyogo-prefecture,650-0011,Japan
36807548,NCT02726503,,Kobe Univbersity Hospital,Kobe-city,Hyogo-prefecture,650-0017,Japan
36807549,NCT02726503,,University of Tsukuba Hospital,Tsukuba-city,Ibaraki-prefecture,305-8576,Japan
36807550,NCT02726503,,Iwate Medical University Hospital,Morioka-city,Iwate-prefecture,020-8505,Japan
36807551,NCT02726503,,Kitasato University Hospital,Sagamihara-city,Kanagawa-prefecture,252-0375,Japan
36807552,NCT02726503,,Showa University Northern Yokohama Hospital,Yokohama-city,Kanagawa-prefecture,224-8503,Japan
36807553,NCT02726503,,Kanagawa Cancer Center,Yokohama-city,Kanagawa-prefecture,241-8515,Japan
36807554,NCT02726503,,Miyaghi Cancer Center,Natori-city,Miyagi-prefecture,981-1293,Japan
36807555,NCT02726503,,Tohoku University Hospital,Sendai-city,Miyagi-prefecture,980-8574,Japan
36807556,NCT02726503,,Shinsyu University School of Medicine Department of Surgery,Matsumoto-city,Nagano-prefecture,390-8621,Japan
36807557,NCT02726503,,Nara Hospital Kinki University Faculty of Medicine,Ikoma-city,Nara-prefecture,630-0293,Japan
36807558,NCT02726503,,Nara Medical University,Kashihara-city,Nara-prefecture,634-8522,Japan
36807559,NCT02726503,,Osaka Police Hospital,Osaka-city,Osaka-prefecture,543-0035,Japan
36807560,NCT02726503,,Osaka City University Graduate School of Medicine and Faculty of Medicine,Osaka-city,Osaka-prefecture,545-8585,Japan
36807561,NCT02726503,,Nippon Medical School Hospital,Bunkyo-ku,Tokyo-metropolis,113-8603,Japan
36807562,NCT02726503,,The Cancer Institute Hospital of JFCR,Koto-ku,Tokyo-metropolis,135-8550,Japan
36807563,NCT02726503,,Ito Hospital,Shibuya-ku,Tokyo-metropolis,150-8308,Japan
36807564,NCT02726503,,Tokyo Medical University Hospital,Shinjuku-ku,Tokyo-metropolis,160-0023,Japan
36810094,NCT02711059,,Karolinska University Hospital,Stockholm,,SE-17176,Sweden
34144393,NCT02464072,,University of Sao Paulo General Hospital,Sao Paulo,SP,,Brazil
36809640,NCT02714946,,Santa Maria Goretti Hospital,Latina,,04100,Italy
36807778,NCT02726282,,Mayo Clinic,Rochester,Minnesota,55905,United States
36807789,NCT02725879,Recruiting,"2nd Department of Paediatrics, School of Medicine Faculty of Health Sciences, Aristotle University of Thessaloniki, AHEPA Hospital Thessaloniki, Greece",Thessaloniki,,546 21,Greece
36808548,NCT02721992,,Ospedale Cisanello-Endocrinology I and II,Pisa,,56124,Italy
36809888,NCT02713269,Recruiting,M D Anderson Cancer Center,Houston,Texas,77030,United States
36815218,NCT03931109,,Perelman Center for Advanced Medicine/ Hospital of the University of Pennsylvania,Philadelphia,Pennsylvania,19104,United States
36810110,NCT02710799,,Secretaria Estadual da Saúde,Porto Alegre,Rio Grande do Sul,90110-150,Brazil
36810421,NCT02708368,Not yet recruiting,"Department of Medicine, Division of Cardiology, Pulmonary Diseases and Vascular Medicine at the University Hospital, RWTH Aachen",Aachen,NRW,52074,Germany
36810422,NCT02708368,Recruiting,"Clinic for Nephrology and Diabetology, Hospital St. Franziskus (Maria-Hilf-Clinic)",Mönchengladbach,NRW,41063,Germany
34144577,NCT02462512,Recruiting,Seoul St Mary's Hospital,Seocho-gu,Seoul,137-701,"Korea, Republic of"
36810591,NCT02706743,Recruiting,"Zhujiang Hospital,Southern Medical University",Guangzhou,Guangdong,510280,China
36810810,NCT05260255,Recruiting,Rajavithi Hospital,Bangkok,,10400,Thailand
36810655,NCT05264857,Recruiting,Stony Brook University Cancer Center,Stony Brook,New York,11794,United States
36810903,NCT05239221,Recruiting,Amolyt Pharma Investigational Site Hungary,Budapest,,,Hungary
36810904,NCT05239221,Completed,PRA-EDS,Groningen,,9728,Netherlands
34144878,NCT02460328,,Siriraj Hospital,Bangkoknoi,Bangkok,10700,Thailand
34148618,NCT03298867,,Bascom Palmer Eye Institute,Miami,Florida,33136,United States
34145355,NCT02456701,,Memorial Sloan-Kettering Cancer Center,New York,New York,10065,United States
34148619,NCT03298867,,Kellogg Eye Center at University of Michigan,Ann Arbor,Michigan,48105,United States
34148620,NCT03298867,,Casey Eye Institute at Oregon Health and Science University,Portland,Oregon,97239,United States
34148621,NCT03298867,,Hamilton Eye Institute at University of Tennessee Health Science Center,Memphis,Tennessee,38163,United States
34148622,NCT03298867,,Eye Wellness Center,Houston,Texas,77005,United States
34148623,NCT03298867,,"Medical College of Wisconsin, The Eye Institute",Milwaukee,Wisconsin,53226,United States
34148624,NCT03298867,,"University Hospital Essen, Department of Ophthalmology",Essen,,45147,Germany
34148625,NCT03298867,,Johannes Gutenberg University Medical Center,Mainz,,55131,Germany
34148626,NCT03298867,,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,Milan,,20122,Italy
34148627,NCT03298867,,"University of Pisa, Department of Clinical and Experimental Medicine",Pisa,,56100,Italy
34148628,NCT03298867,,"University of Pisa,Department of Clinical and Experimental Medicine, Endocrinology Unit",Pisa,,56124,Italy
34659310,NCT00704730,,H. Lee Moffet Cancer Center and Research Institute,Tampa,Florida,33612,United States
34150684,NCT02440581,,University of Kentucky,Lexington,Kentucky,40536,United States
34148615,NCT03298867,,"Macro, Llc",Beverly Hills,California,90212,United States
34148616,NCT03298867,,Cedars-Sinai Medical Center,Los Angeles,California,90078,United States
34148617,NCT03298867,,The Lennar Foundation Medical,Coral Gables,Florida,33146,United States
34150318,NCT02442661,,Rebecca J Guigli,Aurora,Colorado,80014,United States
34658714,NCT00701805,,,Aichi,,,Japan
34658715,NCT00701805,,,Chiba,,,Japan
34658716,NCT00701805,,,Fukuoka,,,Japan
34658717,NCT00701805,,,Hokkaido,,,Japan
34658718,NCT00701805,,,Ibaragi,,,Japan
34658719,NCT00701805,,,Kanagawa,,,Japan
34658720,NCT00701805,,,Kumamoto,,,Japan
34658721,NCT00701805,,,Nagano,,,Japan
34658722,NCT00701805,,,Nagasaki,,,Japan
34658723,NCT00701805,,,Osaka,,,Japan
34658724,NCT00701805,,,Saitama,,,Japan
34658725,NCT00701805,,,Tokyo,,,Japan
34659311,NCT00704730,,University of Chicago,Chicago,Illinois,60637,United States
34659312,NCT00704730,,Indiana University Melvin and Bren Simon Cancer Center,Indianapolis,Indiana,46202,United States
34659313,NCT00704730,,University of Iowa,Iowa City,Iowa,52242,United States
34659314,NCT00704730,,Kansas University Medical Center,Kansas City,Kansas,66160,United States
34659315,NCT00704730,,Johns Hopkins University,Baltimore,Maryland,21287,United States
34659316,NCT00704730,,Massachusetts General Hospital,Boston,Massachusetts,02114,United States
34659317,NCT00704730,,Henry Ford Health System,Detroit,Michigan,48202,United States
34659318,NCT00704730,,Mayo Clinic,Rochester,Minnesota,55905,United States
34659319,NCT00704730,,Capitol Comprehensive Cancer Care Clinic and Research Institute,Jefferson City,Missouri,65109,United States
34659320,NCT00704730,,Washington University School of Medicine,Saint Louis,Missouri,63110,United States
34659321,NCT00704730,,Nebraska Methodist Hospital,Omaha,Nebraska,68114,United States
34659322,NCT00704730,,"Ohio State University, James Cancer Hospital",Columbus,Ohio,43210,United States
34659323,NCT00704730,,Oregon Health & Science University,Portland,Oregon,97239,United States
34659324,NCT00704730,,St. Luke's Hospital & Health Network,Bethlehem,Pennsylvania,18015,United States
34659325,NCT00704730,,Hospital of the University of Pennsylvania,Philadelphia,Pennsylvania,19104,United States
34659326,NCT00704730,,Hollings Cancer Center,Charleston,South Carolina,29425,United States
34659327,NCT00704730,,Vanderbilt University Medical Center,Nashville,Tennessee,37232,United States
34659328,NCT00704730,,Vermont Cancer Center at Fletcher Allen Health Care,Burlington,Vermont,05401,United States
34659329,NCT00704730,,Peninsula Cancer Institute,Newport News,Virginia,23601,United States
34659330,NCT00704730,,,Klagenfurt,,,Austria
34659331,NCT00704730,,Multiple site locations,Wien,,,Austria
34659332,NCT00704730,,Cliniques Universitaires St. Luc,Brussels,,,Belgium
34659333,NCT00704730,,Universitair Ziekenhuis,Leuven,,,Belgium
34659334,NCT00704730,,,Brasilia,,,Brazil
34659335,NCT00704730,,,Lajeado,,,Brazil
34659336,NCT00704730,,,Porto Alegre,,,Brazil
34659337,NCT00704730,,Multiple site locations,Sao Paulo,,,Brazil
34659338,NCT00704730,,,Calgary,Alberta,,Canada
34659339,NCT00704730,,,Toronto,Ontario,,Canada
34659340,NCT00704730,,CHUM - Hopital Saint-Luc,Montreal,Quebec,,Canada
34659341,NCT00704730,,,Sherbrooke,Quebec,,Canada
34659342,NCT00704730,,,Santiago,,,Chile
34659343,NCT00704730,,,Odense,,,Denmark
34659344,NCT00704730,,,Angers,,,France
34659345,NCT00704730,,,Bordeaux,,,France
34659346,NCT00704730,,,Lyon,,,France
34659347,NCT00704730,,,Marseille,,,France
34659348,NCT00704730,,,Reims,,,France
34659349,NCT00704730,,,Villejuif,,,France
34659350,NCT00704730,,Klinik fuer Nuklearmedizin des Universitaetsklinikums Essen,Essen,,,Germany
34659351,NCT00704730,,Gemeinschaftspraxis,Heidelberg,,,Germany
34659352,NCT00704730,,Universitaetsklinikum Leipzig,Leipzig,,,Germany
34659353,NCT00704730,,Johannes-Gutenberg Universitaet Mainz,Mainz,,,Germany
34659354,NCT00704730,,Klinikum der Ludwig-Maximilians-Universitaet Muenchen,Muenchen,,,Germany
34659355,NCT00704730,,Ludwig-Maximilians-Universitaet Muenchen,Muenchen,,,Germany
34659356,NCT00704730,,Universitaetsklinikum Tuebingen,Tuebingen,,,Germany
34659357,NCT00704730,,Universitaetsklinikum Wuerzburg,Wuerzburg,,,Germany
34659358,NCT00704730,,,Athens,,,Greece
34659359,NCT00704730,,Kidwai Institute of Oncology,Bangalore,,,India
34659360,NCT00704730,,Indo-American Cancer Institute and Research Center,Hyderabad,,,India
34659361,NCT00704730,,"SEAROC Cancer Institute, S.K. Soni Hospital",Jaipur,,,India
34659362,NCT00704730,,Netaji Subhash Chandra Bose Cancer Hospital Research Institute,Kolkata,,,India
34659363,NCT00704730,,Central India Cancer Research Institute,Nagpur,,,India
34659364,NCT00704730,,Shatabdi Superspeciality Hospital,Nashik,,,India
34659365,NCT00704730,,All India Institute of Medical Sciences,New Dehli,,,India
34659366,NCT00704730,,Deenanath Mangeshkar Hospital & Research Center,Pune,,,India
34659367,NCT00704730,,Ruby Hall Clinic,Pune,,,India
34659368,NCT00704730,,,Haifa,,,Israel
34659369,NCT00704730,,,Jerusalem,,,Israel
34659370,NCT00704730,,,Petach Tikva,,,Israel
34659371,NCT00704730,,,Tel Aviv,,,Israel
34659372,NCT00704730,,,Florence,,,Italy
